,Tau,Met_Z,E(B-V),Mass
0,5.499989812355498,0.019633298844410212,0.24320218657930104,24848294824.281754
1,5.515827639127673,0.0196525921598471,0.24286081397521586,21522819797.21829
2,5.414426205012216,0.01964725530378994,0.2437444099531647,20937237809.175983
3,5.215424299502161,0.019659337032820228,0.24669553069052383,14886767752.93351
4,5.365318893040939,0.01963295126000241,0.2447127339184642,21196504581.185863
